,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,Height,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
118,Henry Ellenson,BRK,PF,0.12396694214876033,0.07082344967807522,0.23253903040262944,0.21875000000000006,0.5113636363636364,0.4997728305315765,0.4942748091603053,0.14687975646879758,0.07183364839319471,0.6842105263157894,0.63,0.46,0.51,0.29,0.44,0.25,0.29,0.19,0.65,0.51,0.16,0.23,0.0,0.35,0.24,0.4
119,Joel Embiid,PHI,C,0.4765840220385675,0.7882073873263301,0.852506162695152,0.5937499999999999,0.23863636363636362,0.7641980917764652,0.9148854961832062,0.393455098934551,0.6219281663516069,0.7894736842105264,0.9,0.26,0.33,0.73,0.82,0.89,0.96,0.44,0.9,0.79,0.33,0.27,0.54,0.84,0.41,0.89
120,James Ennis,ORL,SF,0.6859504132231405,0.4622161978990173,0.31183237469186526,0.5624999999999999,0.5113636363636364,0.2585188550658791,0.17519083969465649,0.23592085235920854,0.17958412098298676,0.4736842105263159,0.27,0.28,0.32,0.22,0.22,0.23,0.25,0.27,0.24,0.25,0.12,0.32,0.13,0.21,0.38,0.25
121,Jacob Evans,MIN,SG,0.06336088154269973,0.11453744493392067,0.0,0.0,0.3522727272727273,0.1081326669695593,0.21412213740458014,0.12709284627092848,0.054820415879017016,0.3684210526315788,0.38,0.2,0.24,0.21,0.4,0.15,0.16,0.16,0.16,0.12,0.27,0.32,0.26,0.37,0.42,0.16
122,Dante Exum,CLE,SG,0.3333333333333333,0.32124703490342255,0.251848808545604,0.4375000000000001,0.3863636363636364,0.13448432530667878,0.34961832061068704,0.16666666666666669,0.17013232514177695,0.4210526315789476,0.4,0.22,0.28,0.3,0.37,0.29,0.31,0.14,0.17,0.14,0.37,0.27,0.1,0.49,0.37,0.31
123,Derrick Favors,NOP,C,0.7713498622589532,0.650626906133514,0.6380443714050945,0.5937499999999999,0.06818181818181818,0.591094956837801,0.37175572519083966,0.4185692541856926,0.5803402646502837,0.6315789473684211,0.47,0.02,0.05,0.59,0.61,0.27,0.36,0.55,0.51,0.58,0.14,0.36,0.41,0.26,0.28,0.43
124,Cristiano Felicio,CHI,PF,0.5454545454545454,0.2599118942731277,0.41906327033689406,0.65625,0.022727272727272728,0.5365742844161745,0.12862595419847325,0.25570776255707767,0.14555765595463138,0.6842105263157894,0.2,0.0,0.02,0.37,0.37,0.24,0.3,0.61,0.45,0.55,0.13,0.18,0.13,0.23,0.35,0.21
125,Terrance Ferguson,OKC,SF,0.42699724517906334,0.4584886479159607,0.07847165160230074,0.4375000000000001,0.8068181818181818,0.005906406179009536,0.016793893129770972,0.20547945205479456,0.21550094517958415,0.4736842105263159,0.18,0.34,0.4,0.07,0.08,0.05,0.07,0.11,0.02,0.03,0.08,0.27,0.08,0.09,0.44,0.11
126,Bruno Fernando,ATL,C,0.05509641873278237,0.18874957641477466,0.32374691865242405,0.46875000000000017,0.2159090909090909,0.5270331667423898,0.21526717557251912,0.19025875190258754,0.0945179584120983,0.6315789473684211,0.34,0.06,0.15,0.44,0.41,0.15,0.25,0.53,0.49,0.54,0.22,0.27,0.23,0.42,0.58,0.26
127,Yogi Ferrell,SAC,PG,0.5867768595041323,0.4483226025076245,0.33278553820870993,0.46875000000000017,0.5113636363636364,0.09677419354838711,0.3076335877862595,0.24048706240487067,0.18147448015122872,0.15789473684210528,0.43,0.38,0.42,0.24,0.31,0.2,0.2,0.08,0.17,0.12,0.37,0.36,0.05,0.26,0.22,0.32
128,Dorian Finney-Smith,DAL,PF,0.6005509641873278,0.5838698746187733,0.2469186524239934,0.4375000000000001,0.6136363636363636,0.27396637891867326,0.12824427480916029,0.25570776255707767,0.31379962192816635,0.5263157894736841,0.25,0.32,0.36,0.16,0.18,0.13,0.15,0.33,0.27,0.29,0.14,0.32,0.15,0.16,0.29,0.18
129,Bryn Forbes,SAS,SG,0.6198347107438017,0.4940698068451372,0.24774034511092857,0.5000000000000002,0.6136363636363636,0.058609722853248544,0.3,0.26027397260273977,0.19092627599243855,0.26315789473684237,0.47,0.54,0.52,0.21,0.27,0.14,0.14,0.05,0.13,0.08,0.21,0.18,0.0,0.16,0.22,0.36
130,Evan Fournier,ORL,SG,0.8677685950413223,0.8451372416130125,0.4272801972062449,0.5624999999999999,0.47727272727272724,0.0745115856428896,0.4881679389312977,0.33866057838660585,0.32892249527410206,0.5263157894736841,0.61,0.48,0.48,0.37,0.44,0.31,0.33,0.06,0.13,0.1,0.31,0.36,0.03,0.35,0.27,0.51
131,De'Aaron Fox,SAC,PG,0.465564738292011,0.783124364622162,0.5028759244042729,0.40625000000000006,0.23863636363636362,0.1258518855065879,0.6019083969465648,0.2595129375951294,0.3459357277882798,0.31578947368421056,0.66,0.22,0.25,0.53,0.66,0.43,0.53,0.09,0.18,0.14,0.68,0.64,0.13,0.63,0.28,0.54
132,Tim Frazier,DET,PG,0.6198347107438017,0.351745171128431,0.290468364831553,0.3125,0.36363636363636365,0.16901408450704225,0.20839694656488547,0.19939117199391174,0.15689981096408318,0.15789473684210528,0.27,0.2,0.22,0.23,0.31,0.21,0.24,0.16,0.21,0.18,0.78,0.5,0.05,0.51,0.37,0.19
133,Markelle Fultz,ORL,PG,0.19008264462809918,0.6211453744493391,0.38373048479868527,0.3125,0.15909090909090912,0.17219445706497047,0.44236641221374046,0.1879756468797565,0.30245746691871456,0.31578947368421056,0.56,0.12,0.15,0.5,0.63,0.22,0.28,0.16,0.21,0.18,0.61,0.59,0.08,0.47,0.28,0.37
134,Daniel Gafford,CHI,C,0.01928374655647383,0.23720772619451033,0.5004108463434676,0.9374999999999999,0.0,0.2816901408450704,0.13893129770992368,0.24353120243531207,0.17013232514177695,0.6842105263157894,0.2,0.0,0.0,0.49,0.4,0.2,0.33,0.47,0.17,0.29,0.09,0.23,0.85,0.3,0.63,0.29
135,Danilo Gallinari,OKC,PF,0.6363636363636364,0.8407319552694001,0.608874281018899,0.6875,0.5,0.2680599727396638,0.49694656488549616,0.5624048706240488,0.25897920604914937,0.6842105263157894,0.58,0.5,0.48,0.31,0.41,0.67,0.64,0.12,0.37,0.28,0.22,0.23,0.08,0.23,0.13,0.61
136,Langston Galloway,DET,SG,0.8925619834710744,0.4950864113859708,0.3032046014790469,0.40625000000000006,0.6363636363636365,0.11721944570649706,0.2782442748091603,0.26179604261796047,0.23251417769376181,0.21052631578947353,0.44,0.5,0.52,0.17,0.25,0.16,0.17,0.12,0.16,0.14,0.21,0.41,0.05,0.07,0.22,0.31
137,Darius Garland,CLE,PG,0.06336088154269973,0.8051507963402237,0.18405916187345933,0.34375,0.47727272727272724,0.0,0.4213740458015267,0.06088280060882802,0.01890359168241966,0.21052631578947353,0.54,0.42,0.44,0.29,0.4,0.14,0.13,0.09,0.01,0.01,0.41,0.23,0.03,0.58,0.14,0.34
138,Marc Gasol,TOR,C,0.7878787878787878,0.8441206370721789,0.5394412489728841,0.46875000000000017,0.3068181818181818,0.4229895502044525,0.4877862595419848,0.30745814307458147,0.502835538752363,0.7368421052631576,0.56,0.26,0.27,0.42,0.54,0.38,0.41,0.17,0.54,0.42,0.42,0.32,0.33,0.44,0.27,0.46
139,Rudy Gay,SAS,PF,0.7079889807162535,0.6740088105726872,0.5201314708299096,0.5312500000000002,0.29545454545454547,0.41253975465697407,0.5095419847328245,0.26864535768645365,0.3553875236294896,0.5789473684210523,0.62,0.26,0.3,0.5,0.59,0.34,0.35,0.25,0.49,0.41,0.23,0.45,0.21,0.42,0.25,0.51
140,Paul George,LAC,SF,0.8925619834710744,0.9488309047780412,0.6898110106820049,0.5937499999999999,0.48863636363636365,0.31167651067696495,0.7290076335877863,0.5197869101978692,0.7637051039697542,0.5789473684210523,0.82,0.62,0.61,0.43,0.54,0.55,0.56,0.14,0.42,0.34,0.34,0.73,0.1,0.58,0.27,0.73
141,Taj Gibson,NYK,C,0.90633608815427,0.626567265333785,0.4897288414133114,0.625,0.045454545454545456,0.457519309404816,0.2480916030534351,0.3949771689497717,0.3119092627599244,0.6315789473684211,0.37,0.02,0.03,0.5,0.53,0.23,0.26,0.5,0.4,0.47,0.11,0.23,0.26,0.23,0.33,0.33
142,Harry Giles,SAC,PF,0.18732782369146006,0.24195188071840054,0.46261298274445356,0.5000000000000002,0.011363636363636364,0.5197637437528395,0.4729007633587787,0.18645357686453579,0.19092627599243855,0.7368421052631576,0.59,0.0,0.02,0.68,0.76,0.25,0.31,0.39,0.56,0.53,0.31,0.45,0.26,0.53,0.72,0.47
143,Shai Gilgeous-Alexander,OKC,SG,0.31955922865013775,0.7834632328024398,0.4667214461791291,0.5312500000000002,0.25,0.1817355747387551,0.4248091603053435,0.33028919330289197,0.4744801512287335,0.4210526315789476,0.53,0.22,0.24,0.46,0.54,0.37,0.41,0.12,0.27,0.21,0.35,0.5,0.18,0.37,0.19,0.46
144,Rudy Gobert,UTA,C,0.8567493112947658,0.8708912233141307,0.7325390304026295,0.8437500000000002,0.0,0.8005452067242163,0.2591603053435114,0.6453576864535769,0.935727788279773,0.8421052631578947,0.24,0.0,0.0,0.48,0.43,0.43,0.58,0.59,0.78,0.79,0.12,0.23,0.64,0.35,0.3,0.37
145,Aaron Gordon,ORL,PF,0.8815426997245179,0.777702473737716,0.4761709120788825,0.4375000000000001,0.3522727272727273,0.40845070422535207,0.42175572519083976,0.30745814307458147,0.4555765595463138,0.5789473684210523,0.55,0.28,0.34,0.41,0.47,0.29,0.35,0.31,0.45,0.42,0.27,0.32,0.21,0.3,0.22,0.43
146,Eric Gordon,HOU,SF,0.7079889807162535,0.8136225008471705,0.37428101889893184,0.5312500000000002,0.7159090909090909,0.03362108132666968,0.4885496183206107,0.30974124809741255,0.23629489603024575,0.31578947368421056,0.65,0.7,0.74,0.23,0.28,0.27,0.29,0.05,0.08,0.05,0.21,0.23,0.13,0.3,0.19,0.52
147,Devonte' Graham,CHO,PG,0.20110192837465565,0.6550321924771263,0.38866064092029584,0.34375,0.6704545454545454,0.0781462971376647,0.4522900763358779,0.27168949771689505,0.14177693761814744,0.21052631578947353,0.6,0.62,0.67,0.17,0.28,0.32,0.33,0.11,0.12,0.1,0.69,0.36,0.08,0.49,0.15,0.45
148,Treveon Graham,ATL,SG,0.39669421487603307,0.3002372077261945,0.16351684470008218,0.37500000000000006,0.5568181818181818,0.18037255792821444,0.0984732824427481,0.18721461187214614,0.1058601134215501,0.4210526315789476,0.26,0.32,0.34,0.12,0.19,0.15,0.17,0.25,0.2,0.21,0.14,0.27,0.05,0.09,0.35,0.16
149,Jerami Grant,DEN,PF,0.9724517906336089,0.6065740426973907,0.38578471651602303,0.5624999999999999,0.36363636363636365,0.23852794184461606,0.23587786259541985,0.3439878234398782,0.4007561436672968,0.5789473684210523,0.35,0.22,0.26,0.32,0.34,0.32,0.4,0.22,0.27,0.25,0.1,0.27,0.41,0.19,0.32,0.34
150,Jerian Grant,WAS,PG,0.6694214876033058,0.36428329379871227,0.33976992604765816,0.40625000000000006,0.4318181818181818,0.10676965015901863,0.26717557251908397,0.23439878234398784,0.2173913043478261,0.3684210526315788,0.35,0.24,0.29,0.24,0.31,0.26,0.28,0.09,0.17,0.12,0.54,0.5,0.05,0.35,0.28,0.27
151,Danny Green,LAL,SG,0.90633608815427,0.645205015249068,0.29498767460969594,0.5000000000000002,0.7386363636363636,0.19309404815992728,0.1862595419847328,0.23135464231354644,0.6049149338374291,0.4736842105263159,0.33,0.5,0.5,0.1,0.15,0.08,0.08,0.12,0.25,0.2,0.18,0.5,0.28,0.21,0.23,0.23
152,Draymond Green,GSW,PF,0.8264462809917356,0.8519146052185699,0.4868529170090386,0.46875000000000017,0.4318181818181818,0.44661517492049063,0.25572519083969464,0.37366818873668195,0.7655954631379962,0.4736842105263159,0.29,0.22,0.27,0.25,0.28,0.23,0.27,0.2,0.58,0.47,0.74,0.68,0.33,0.58,0.29,0.24
153,JaMychal Green,LAC,PF,0.8319559228650137,0.5360894611995933,0.39400164338537386,0.5312500000000002,0.375,0.5556565197637438,0.28091603053435116,0.27473363774733645,0.34215500945179583,0.5789473684210523,0.36,0.26,0.26,0.31,0.37,0.22,0.25,0.47,0.55,0.55,0.12,0.27,0.15,0.33,0.46,0.3
154,Jeff Green,HOU,PF-C,0.8705234159779615,0.59234157912572,0.37099424815119153,0.5312500000000002,0.40909090909090906,0.20127214902317125,0.36984732824427485,0.27473363774733645,0.17013232514177695,0.5789473684210523,0.48,0.3,0.34,0.35,0.4,0.35,0.36,0.16,0.25,0.21,0.16,0.27,0.15,0.26,0.25,0.41
155,Blake Griffin,DET,PF,0.581267217630854,0.9030837004405287,0.6791290057518489,0.5312500000000002,0.29545454545454547,0.404815992730577,0.7446564885496184,0.42922374429223753,0.3856332703213611,0.6315789473684211,0.78,0.32,0.36,0.59,0.69,0.57,0.64,0.23,0.49,0.42,0.5,0.18,0.1,0.58,0.24,0.7
156,Rui Hachimura,WAS,PF,0.03305785123966942,0.7766858691968823,0.3894823336072309,0.46875000000000017,0.18181818181818182,0.3498409813721035,0.3564885496183206,0.25875190258751907,0.11342155009451796,0.5789473684210523,0.53,0.12,0.17,0.5,0.59,0.32,0.33,0.3,0.38,0.36,0.18,0.32,0.05,0.19,0.23,0.41
157,Tim Hardaway,DAL,SG,0.790633608815427,0.7068790240596408,0.41125718981101067,0.5312500000000002,0.5795454545454546,0.11040436165379373,0.4706106870229007,0.30974124809741255,0.2457466918714556,0.4210526315789476,0.65,0.54,0.6,0.32,0.38,0.33,0.34,0.08,0.19,0.14,0.23,0.27,0.03,0.23,0.18,0.52
158,James Harden,HOU,SG,0.9504132231404959,1.0,1.0,0.6875,0.5681818181818182,0.2925942753293957,1.0,1.0,0.6597353497164462,0.4210526315789476,0.95,0.74,0.79,0.47,0.53,1.0,1.0,0.14,0.4,0.31,0.79,0.68,0.18,1.0,0.24,1.0
159,Maurice Harkless,NYK,SF,0.8264462809917356,0.542527956624873,0.3467543138866065,0.5312500000000002,0.3863636363636364,0.2553384825079509,0.15687022900763356,0.2762557077625571,0.32892249527410206,0.5263157894736841,0.28,0.22,0.24,0.3,0.3,0.13,0.19,0.3,0.24,0.27,0.12,0.5,0.28,0.21,0.33,0.23
160,Montrezl Harrell,LAC,C,0.7768595041322314,0.46526601152151814,0.7317173377156942,0.7812500000000001,0.022727272727272728,0.404815992730577,0.4645038167938931,0.47336377473363783,0.33648393194706994,0.5263157894736841,0.59,0.0,0.02,0.81,0.76,0.44,0.58,0.45,0.39,0.44,0.18,0.32,0.41,0.37,0.41,0.64
161,Gary Harris,DEN,SG,0.7630853994490359,0.8339545916638427,0.39276910435497125,0.5624999999999999,0.4545454545454546,0.07314856883234892,0.3232824427480916,0.3508371385083714,0.2570888468809074,0.3684210526315788,0.48,0.38,0.39,0.33,0.37,0.21,0.23,0.12,0.1,0.09,0.23,0.55,0.05,0.23,0.18,0.39
162,Joe Harris,BRK,SF,0.6721763085399449,0.6702812605896307,0.3434675431388661,0.6875,0.6363636363636365,0.16492503407542028,0.28320610687022896,0.350076103500761,0.25897920604914937,0.4736842105263159,0.44,0.56,0.5,0.23,0.26,0.16,0.16,0.14,0.23,0.19,0.2,0.18,0.08,0.28,0.27,0.4
163,Tobias Harris,PHI,PF,0.9807162534435262,0.8868180277871907,0.5299917830731308,0.5624999999999999,0.3522727272727273,0.31758291685597456,0.47862595419847326,0.3751902587519026,0.3818525519848771,0.5789473684210523,0.65,0.36,0.37,0.48,0.55,0.31,0.32,0.16,0.43,0.34,0.22,0.27,0.13,0.23,0.18,0.54
164,Shaquille Harrison,CHI,SF,0.2837465564738292,0.31751948492036597,0.43467543138866066,0.40625000000000006,0.25,0.2476147205815538,0.2893129770992366,0.17732115677321159,0.23629489603024575,0.5263157894736841,0.39,0.14,0.18,0.37,0.44,0.26,0.31,0.17,0.32,0.27,0.33,0.95,0.23,0.23,0.34,0.3
165,Josh Hart,NOP,SF,0.4380165289256198,0.6143680108437817,0.2908792111750205,0.5312500000000002,0.6704545454545454,0.29759200363471144,0.16946564885496182,0.24505327245053277,0.34782608695652173,0.4210526315789476,0.33,0.42,0.46,0.15,0.18,0.18,0.2,0.16,0.42,0.33,0.16,0.45,0.15,0.19,0.28,0.26
166,Udonis Haslem,MIA,PF,0.12396694214876033,0.0,0.12119967132292524,0.06249999999999989,0.2727272727272727,0.5365742844161745,0.15343511450381678,0.15677321156773213,0.06805293005671077,0.5789473684210523,0.27,0.0,0.15,0.24,0.32,0.16,0.24,0.23,0.68,0.55,0.11,0.09,0.13,0.12,0.41,0.12
167,Jaxson Hayes,NOP,C,0.07713498622589532,0.32937987123009144,0.5579293344289237,0.9374999999999999,0.022727272727272728,0.42253521126760557,0.20381679389312976,0.37290715372907157,0.22684310018903595,0.7368421052631576,0.24,0.0,0.02,0.5,0.43,0.44,0.6,0.5,0.37,0.45,0.15,0.27,0.49,0.28,0.57,0.4
168,Gordon Hayward,BOS,SF,0.6666666666666666,0.8566587597424601,0.5969597370583403,0.5937499999999999,0.3863636363636364,0.2585188550658791,0.5312977099236641,0.5235920852359209,0.55765595463138,0.5263157894736841,0.6,0.36,0.38,0.43,0.5,0.45,0.47,0.14,0.34,0.27,0.36,0.36,0.08,0.4,0.15,0.55
169,John Henson,DET,PF,0.5757575757575758,0.4269739071501186,0.5152013147082991,0.5624999999999999,0.07954545454545456,0.5274875056792366,0.2702290076335877,0.2732115677321157,0.28544423440453687,0.6315789473684211,0.33,0.04,0.04,0.46,0.49,0.22,0.31,0.45,0.49,0.51,0.18,0.27,0.64,0.3,0.46,0.3
170,Willy Hernangomez,CHO,C,0.4765840220385675,0.24466282616062351,0.6479046836483155,0.5937499999999999,0.10227272727272727,0.7614720581553839,0.4469465648854962,0.25875190258751907,0.19092627599243855,0.7368421052631576,0.48,0.04,0.08,0.57,0.62,0.38,0.47,0.73,0.71,0.79,0.21,0.32,0.26,0.53,0.41,0.46
171,Tyler Herro,MIA,SG,0.05234159779614325,0.6865469332429684,0.3483976992604766,0.5000000000000002,0.5340909090909091,0.222626079054975,0.4824427480916031,0.17503805175038056,0.26465028355387527,0.4210526315789476,0.62,0.56,0.54,0.3,0.4,0.23,0.23,0.06,0.34,0.23,0.25,0.23,0.08,0.37,0.13,0.48
172,Mario Hezonja,POR,PF,0.8099173553719008,0.38461538461538464,0.25431388660640925,0.37500000000000006,0.4659090909090909,0.25397546569741025,0.32786259541984736,0.13242009132420093,0.22684310018903595,0.5789473684210523,0.45,0.32,0.37,0.29,0.36,0.2,0.22,0.12,0.37,0.27,0.21,0.5,0.1,0.37,0.32,0.31
173,Buddy Hield,SAC,SG,0.7713498622589532,0.6950186377499153,0.4605587510271159,0.5312500000000002,0.5681818181818182,0.21671967287596544,0.5606870229007634,0.29071537290715377,0.27032136105860116,0.3684210526315788,0.76,0.72,0.66,0.33,0.44,0.19,0.18,0.16,0.28,0.24,0.25,0.32,0.1,0.4,0.23,0.59
174,George Hill,MIL,PG,0.7520661157024794,0.6845137241613012,0.43796220213640097,0.625,0.47727272727272724,0.12903225806451613,0.27786259541984737,0.3554033485540335,0.3383742911153119,0.31578947368421056,0.38,0.36,0.35,0.27,0.31,0.24,0.27,0.14,0.17,0.14,0.37,0.41,0.08,0.26,0.22,0.35
175,Solomon Hill,MIA,SF,0.6005509641873278,0.47678752965096577,0.20624486442070664,0.40625000000000006,0.6022727272727273,0.22171740118128117,0.0984732824427481,0.19101978691019791,0.25897920604914937,0.4736842105263159,0.21,0.3,0.32,0.11,0.15,0.15,0.16,0.16,0.26,0.23,0.21,0.41,0.13,0.21,0.27,0.14
176,Aaron Holiday,IND,PG,0.22038567493112948,0.41850220264317184,0.3167625308134758,0.40625000000000006,0.48863636363636365,0.09631985461154019,0.39770992366412206,0.18036529680365299,0.26654064272211725,0.15789473684210528,0.51,0.4,0.42,0.27,0.38,0.2,0.21,0.06,0.16,0.1,0.46,0.45,0.1,0.35,0.28,0.36
177,Jrue Holiday,NOP,SG,0.8402203856749312,0.896984073195527,0.5825801150369762,0.5000000000000002,0.3522727272727273,0.15084052703316672,0.5851145038167939,0.36681887366818877,0.4234404536862004,0.31578947368421056,0.7,0.34,0.38,0.51,0.6,0.29,0.32,0.14,0.2,0.18,0.68,0.59,0.18,0.58,0.22,0.55
178,Justin Holiday,IND,SG,0.8980716253443526,0.6103015926804474,0.2834839769926048,0.4375000000000001,0.6477272727272727,0.1594729668332576,0.24465648854961833,0.20243531202435314,0.29678638941398866,0.4736842105263159,0.39,0.46,0.49,0.15,0.21,0.15,0.18,0.09,0.24,0.18,0.17,0.59,0.18,0.21,0.2,0.28
179,Rondae Hollis-Jefferson,TOR,SF,0.7107438016528925,0.5242290748898678,0.43179950698438785,0.40625000000000006,0.10227272727272727,0.4497955474784189,0.36679389312977095,0.22298325722983262,0.37051039697542537,0.4736842105263159,0.45,0.04,0.08,0.44,0.56,0.42,0.48,0.37,0.5,0.47,0.26,0.5,0.21,0.37,0.32,0.36
180,Richaun Holmes,SAC,C,0.6446280991735537,0.39342595730260926,0.599013968775678,0.71875,0.11363636363636365,0.49886415265788275,0.29694656488549626,0.33485540334855407,0.2438563327032136,0.6842105263157894,0.4,0.04,0.08,0.55,0.52,0.3,0.34,0.52,0.47,0.52,0.13,0.36,0.49,0.23,0.51,0.41
181,Rodney Hood,POR,SF,0.7024793388429752,0.7194171467299221,0.37633525061626955,0.5000000000000002,0.48863636363636365,0.11222171740118128,0.4301526717557252,0.27701674277016747,0.26654064272211725,0.5789473684210523,0.56,0.46,0.47,0.31,0.4,0.25,0.26,0.08,0.17,0.12,0.2,0.32,0.08,0.21,0.25,0.43
182,Al Horford,PHI,C,0.8842975206611571,0.8109115554049474,0.5813475760065736,0.5624999999999999,0.3409090909090909,0.4066333484779645,0.3595419847328244,0.4642313546423136,0.6521739130434783,0.6315789473684211,0.51,0.28,0.3,0.43,0.46,0.15,0.18,0.3,0.47,0.42,0.45,0.27,0.36,0.28,0.19,0.4
183,Danuel House,HOU,SF,0.24793388429752067,0.6438495425279566,0.319227608874281,0.5937499999999999,0.7159090909090909,0.226715129486597,0.17213740458015267,0.27549467275494677,0.23251417769376181,0.4736842105263159,0.33,0.46,0.5,0.15,0.15,0.18,0.2,0.17,0.27,0.22,0.12,0.36,0.13,0.14,0.23,0.29
184,Dwight Howard,LAL,C,0.7382920110192838,0.7024737377160284,0.6442070665571077,0.71875,0.011363636363636364,0.8337119491140391,0.36946564885496186,0.4003044140030442,0.671077504725898,0.6842105263157894,0.35,0.0,0.01,0.57,0.54,0.44,0.7,0.64,0.84,0.84,0.11,0.27,0.46,0.51,0.41,0.44
185,Kevin Huerter,ATL,SG,0.26170798898071623,0.7424601829888173,0.2744453574363188,0.4375000000000001,0.6136363636363636,0.14538845979100407,0.25343511450381684,0.22298325722983262,0.14366729678638943,0.5263157894736841,0.44,0.5,0.49,0.19,0.25,0.1,0.1,0.14,0.2,0.17,0.37,0.36,0.13,0.33,0.24,0.31
186,De'Andre Hunter,ATL,SF,0.0743801652892562,0.8427651643510674,0.18816762530813477,0.40625000000000006,0.5,0.19082235347569282,0.29923664122137406,0.12937595129375953,0.11342155009451796,0.5263157894736841,0.45,0.38,0.41,0.24,0.33,0.21,0.25,0.12,0.27,0.21,0.16,0.23,0.08,0.3,0.32,0.32
187,Chandler Hutchison,CHI,SF,0.09917355371900827,0.42663503896984073,0.25390304026294164,0.37500000000000006,0.26136363636363635,0.35620172648796,0.19923664122137408,0.15981735159817353,0.13988657844990549,0.5263157894736841,0.3,0.14,0.17,0.31,0.37,0.2,0.27,0.2,0.46,0.38,0.11,0.45,0.1,0.19,0.24,0.23
188,Serge Ibaka,TOR,C,0.8980716253443526,0.7411047102677059,0.49712407559572724,0.5624999999999999,0.31818181818181823,0.46342571558382545,0.4229007633587786,0.3181126331811263,0.5236294896030246,0.7894736842105264,0.58,0.28,0.31,0.5,0.54,0.19,0.21,0.33,0.51,0.47,0.08,0.14,0.44,0.33,0.34,0.46
189,Andre Iguodala,MIA,SG,0.7107438016528925,0.6042019654354456,0.35291700903861956,0.5624999999999999,0.48863636363636365,0.23262153566560648,0.06603053435114506,0.34779299847793005,0.4007561436672968,0.4736842105263159,0.17,0.2,0.24,0.2,0.19,0.13,0.16,0.16,0.29,0.25,0.44,0.45,0.23,0.21,0.18,0.15
190,Ersan Ilyasova,MIL,PF,0.8787878787878788,0.5181294476448661,0.41248972884141333,0.5000000000000002,0.47727272727272724,0.43253066787823713,0.334351145038168,0.25875190258751907,0.28544423440453687,0.6315789473684211,0.5,0.38,0.42,0.3,0.37,0.24,0.29,0.37,0.45,0.45,0.14,0.32,0.13,0.26,0.37,0.39
191,Joe Ingles,UTA,SF,1.0,0.6489325652321246,0.3537387017255547,0.65625,0.7386363636363636,0.17719218537028622,0.21106870229007632,0.34094368340943687,0.5482041587901701,0.5263157894736841,0.31,0.5,0.47,0.12,0.15,0.11,0.13,0.06,0.26,0.18,0.49,0.5,0.08,0.42,0.23,0.26
192,Brandon Ingram,NOP,PF,0.5950413223140496,0.8488647915960691,0.38085456039441246,0.4375000000000001,0.26136363636363635,0.22444343480236253,0.47748091603053444,0.22526636225266364,0.27788279773156904,0.5263157894736841,0.59,0.24,0.27,0.48,0.58,0.41,0.48,0.14,0.31,0.25,0.32,0.23,0.18,0.49,0.27,0.5
193,Kyrie Irving,BRK,PG,0.650137741046832,0.878007455099966,0.7958093672966311,0.5937499999999999,0.375,0.13448432530667878,0.7927480916030535,0.5898021308980214,0.41587901701323254,0.26315789473684237,0.91,0.52,0.51,0.62,0.71,0.44,0.42,0.14,0.18,0.15,0.59,0.45,0.1,0.51,0.2,0.8
194,Jonathan Isaac,ORL,SF,0.27548209366391185,0.632328024398509,0.38701725554642563,0.4375000000000001,0.42045454545454547,0.35756474329850063,0.2625954198473282,0.2001522070015221,0.46124763705103966,0.7368421052631576,0.4,0.28,0.32,0.29,0.34,0.22,0.23,0.28,0.43,0.38,0.11,0.55,0.54,0.23,0.25,0.29
195,Frank Jackson,NOP,PG,0.23140495867768596,0.31243646221619786,0.21487263763352507,0.37500000000000006,0.4659090909090909,0.10449795547478419,0.38816793893129764,0.1560121765601218,0.08506616257088846,0.31578947368421056,0.58,0.36,0.44,0.35,0.44,0.22,0.25,0.14,0.16,0.14,0.2,0.27,0.0,0.3,0.29,0.4
196,Jaren Jackson,MEM,C,0.21763085399449036,0.6818027787190782,0.5065735414954807,0.625,0.40909090909090906,0.2685143116765107,0.5240458015267175,0.26636225266362257,0.39697542533081287,0.7368421052631576,0.64,0.44,0.44,0.46,0.49,0.36,0.42,0.23,0.3,0.28,0.12,0.36,0.51,0.4,0.54,0.58
197,Josh Jackson,MEM,SG,0.39118457300275483,0.5811589291765502,0.30936729663106005,0.3125,0.31818181818181823,0.2807814629713766,0.5729007633587787,0.0,0.22117202268431005,0.5789473684210523,0.68,0.26,0.33,0.48,0.62,0.33,0.42,0.23,0.33,0.3,0.24,0.55,0.23,0.53,0.39,0.47
198,Justin Jackson,DAL,PF,0.4903581267217631,0.41680786174178247,0.251848808545604,0.4375000000000001,0.5454545454545454,0.17174011812812356,0.18969465648854963,0.2123287671232877,0.11909262759924386,0.5263157894736841,0.37,0.34,0.4,0.24,0.26,0.12,0.14,0.14,0.23,0.19,0.14,0.18,0.1,0.05,0.18,0.25
199,Reggie Jackson,LAC,PG,0.696969696969697,0.7048458149779736,0.503697617091208,0.4375000000000001,0.3863636363636364,0.09268514311676512,0.6354961832061068,0.3554033485540335,0.29111531190926276,0.31578947368421056,0.74,0.42,0.44,0.46,0.59,0.38,0.38,0.12,0.13,0.11,0.62,0.27,0.03,0.53,0.28,0.57
